story_id,entity,type
2547,"Upper Galilee",LOCATION
2547,"Gaza Strip",LOCATION
2547,"Syria",LOCATION
2547,"Golan Heights",LOCATION
2751,"Abdullah",PERSON
2751,"Jerusalem",LOCATION
2751,"Jordan",LOCATION
2751,"Al-Aqsa",LOCATION
2751,"Israel",LOCATION
2751,"Islam",ORGANIZATION
2751,"Dome",LOCATION
3328,"Khan Younis",LOCATION
3328,"Gaza Strip",LOCATION
3328,"Israel",LOCATION
3328,"Hamas",ORGANIZATION
3413,"Tayseer Asmairi",PERSON
3413,"Gaza",LOCATION
3413,"Gaza Strip",LOCATION
3413,"Hamas",ORGANIZATION
1870,"Defense",ORGANIZATION
1870,"Hamas",ORGANIZATION
1870,"Israel",LOCATION
1870,"United Nations",ORGANIZATION
1870,"Gaza",LOCATION
1870,"Gaza Strip",LOCATION
1870,"Moshe Yaalon",PERSON
1870,"Barack Obama",PERSON
1876,"Hamas",ORGANIZATION
1876,"Israel",LOCATION
1876,"El Salvador",LOCATION
1876,"Yigal Palmor",PERSON
1876,"Gaza",LOCATION
1876,"Chile",LOCATION
1876,"Peru",LOCATION
186,"Israel",LOCATION
186,"Gaza",LOCATION
186,"Hamas",ORGANIZATION
3195,"UNRWA",ORGANIZATION
3195,"Israel",LOCATION
3195,"Chris Gunness",PERSON
3195,"United Nations Relief and Works Agency",ORGANIZATION
3195,"Gaza Strip",LOCATION
160,"India",LOCATION
160,"Golden Temple",LOCATION
160,"AFP",ORGANIZATION
160,"Amritsar",LOCATION
1456,"Rajah Buayan",PERSON
1456,"Datu Montawal",PERSON
1456,"Datu Abdullah Sangki",PERSON
1456,"Shariff Saidona Mustapha",PERSON
1456,"Pagalungan",LOCATION
1456,"Northern Kabuntalan",LOCATION
1456,"Mamasapano",LOCATION
1456,"Maguindanao",LOCATION
1456,"Ampatuan",LOCATION
1456,"South Cotabato",LOCATION
1456,"Sultan Kudarat",PERSON
1456,"North Cotabato",LOCATION
1456,"Datu Salibo",PERSON
1456,"Datu Piang",PERSON
1415,"Philip Aguer",PERSON
1415,"Juba",LOCATION
1415,"South Sudan",LOCATION
1415,"Aguer",PERSON
1729,"Mogadishu",LOCATION
1729,"Mohamed Musa",PERSON
1729,"BBC",ORGANIZATION
1729,"Musa",PERSON
2096,"Ahmed Abdi Hassan",PERSON
2096,"Radio Shabelle",ORGANIZATION
2096,"Abdimalik Yusuf Mohamoud",PERSON
2096,"Somali National Security Agency",ORGANIZATION
2096,"Mohamoud Arab",PERSON
2096,"Mohamoud Mohamed Dahir",PERSON
1420,"Benjamin Netanyahu",PERSON
1420,"Israel",LOCATION
1420,"Gaza",LOCATION
1420,"Gaza Strip",LOCATION
1425,"Ahmad",PERSON
1425,"Hamas",ORGANIZATION
1425,"Cairo",LOCATION
1425,"Israel",LOCATION
1425,"Mahmoud Abbas",PERSON
1425,"Gaza",LOCATION
1425,"Mussa Abu Marzuq",PERSON
1425,"Fatah",ORGANIZATION
1425,"Azzam al-Ahmad",PERSON
2212,"Hamas",ORGANIZATION
2212,"Israel",LOCATION
2212,"Al Jazeera",ORGANIZATION
2212,"Qassam Brigades",ORGANIZATION
2212,"Gaza",LOCATION
2212,"Moshe Yaalon",PERSON
2668,"Benjamin Netanyahu",PERSON
2668,"Israel",LOCATION
2668,"Gaza",LOCATION
2669,"Gaza",LOCATION
2669,"Israel",LOCATION
2669,"Hamas",ORGANIZATION
2669,"Mahmoud Zahar",PERSON
2669,"Gaza Strip",LOCATION
3081,"West Bank",LOCATION
3081,"Israel",LOCATION
3081,"Gaza Strip",LOCATION
3081,"Mahmoud Abbas",PERSON
3081,"Hamas",ORGANIZATION
3329,"Israel",LOCATION
3329,"Gaza",LOCATION
3329,"Hamas",ORGANIZATION
1087,"General National Congress",ORGANIZATION
1087,"Libya",LOCATION
1087,"House of Representatives",ORGANIZATION
1087,"Tripoli",LOCATION
1087,"Tobruk",LOCATION
1087,"GNC",ORGANIZATION
1743,"Saleh al-Arouri",PERSON
1743,"Turkey",LOCATION
1743,"Hamas",ORGANIZATION
1743,"Istanbul",LOCATION
1743,"Gaza",LOCATION
1743,"West Bank",LOCATION
1872,"Israel",LOCATION
1872,"Gaza",LOCATION
1872,"BBC",ORGANIZATION
1872,"Gaza city",LOCATION
1872,"Martin Patience",PERSON
50,"Benjamin Netanyahu",PERSON
50,"Israel",LOCATION
50,"Hamas",ORGANIZATION
50,"Gaza",LOCATION
50,"Gaza Strip",LOCATION
52,"Abbas",PERSON
52,"Isarel",LOCATION
52,"Hamas",ORGANIZATION
52,"Cairo",LOCATION
52,"Israel",LOCATION
52,"Egypt",LOCATION
52,"Gaza",LOCATION
52,"Mahmud Abbas",PERSON
52,"Gaza Strip",LOCATION
52,"MENA",ORGANIZATION
187,"Abbas",PERSON
187,"Ziad al-Nakhale",PERSON
187,"Azzam al-Ahmed",PERSON
187,"Hamas",ORGANIZATION
187,"Islamic Jihad",ORGANIZATION
187,"Majed Faraj",PERSON
187,"Palestinian Authority",ORGANIZATION
187,"Gaza",LOCATION
187,"Mahmud Abbas",PERSON
187,"Cairo",LOCATION
187,"Mussa Abu Marzuq",PERSON
1089,"Israel",LOCATION
1089,"Gaza",LOCATION
1089,"Egypt",LOCATION
1089,"Hamas",ORGANIZATION
1533,"Hamas",ORGANIZATION
1533,"Israel",LOCATION
1533,"Mahmoud Abbas",PERSON
1533,"Gaza",LOCATION
1533,"US",LOCATION
1533,"West Bank",LOCATION
1628,"Cairo",LOCATION
1628,"Israel",LOCATION
1628,"Gaza",LOCATION
1628,"Hamas",ORGANIZATION
1779,"Arab",PERSON
1779,"South Korea",LOCATION
1779,"China",LOCATION
1779,"Israel",LOCATION
1779,"Russia",LOCATION
1779,"UN",ORGANIZATION
1779,"UN Human Rights Council",ORGANIZATION
1779,"Gaza",LOCATION
1779,"US",LOCATION
1779,"Japan",LOCATION
1780,"Khaled Meshaal",PERSON
1780,"Israel",LOCATION
1780,"Gaza",LOCATION
1780,"Hamas",ORGANIZATION
1936,"Israel",LOCATION
1936,"Gaza",LOCATION
2010,"Ban",PERSON
2010,"Gaza",LOCATION
2010,"Ban Ki-moon",PERSON
2010,"UN",ORGANIZATION
2035,"OCHA",ORGANIZATION
2035,"White House",ORGANIZATION
2035,"Israel",LOCATION
2035,"UN",ORGANIZATION
2035,"Gaza",LOCATION
2035,"Gaza Strip",LOCATION
2036,"Arab League",ORGANIZATION
2036,"Cairo",LOCATION
2036,"Israel",LOCATION
2036,"Gaza Strip",LOCATION
2036,"Hamas",ORGANIZATION
2037,"Hamas",ORGANIZATION
2037,"Cairo",LOCATION
2037,"Israel",LOCATION
2037,"al-Qassam Brigades",ORGANIZATION
2037,"Egypt",LOCATION
2037,"Moussa Abu Marzouk",PERSON
2037,"Gaza",LOCATION
2037,"Gaza Strip",LOCATION
2038,"Eilat",LOCATION
2038,"Israel",LOCATION
2038,"Gaza Strip",LOCATION
2038,"Egypt",LOCATION
2038,"Cairo",LOCATION
2109,"Mediterranean Sea",LOCATION
2109,"Israel",LOCATION
2109,"Gaza",LOCATION
2109,"Egypt",LOCATION
2109,"Hamas",ORGANIZATION
2148,"Israel",LOCATION
2148,"United Nations Human Rights Committee",ORGANIZATION
2148,"Gaza Strip",LOCATION
2148,"West Bank",LOCATION
2148,"U.N.",ORGANIZATION
2148,"International Court of Justice",ORGANIZATION
2362,"Israel",LOCATION
2362,"Gaza",LOCATION
2362,"Hamas",ORGANIZATION
2429,"Israel",LOCATION
2429,"Gaza",LOCATION
2429,"Ayman Batniji",PERSON
2429,"Gaza Strip",LOCATION
2429,"Hamas",ORGANIZATION
2431,"UNSG",ORGANIZATION
2431,"State",ORGANIZATION
2431,"Cairo",LOCATION
2431,"John Kerry",PERSON
2431,"Gaza",LOCATION
2431,"US",LOCATION
2431,"Kuwait",LOCATION
2431,"Arab League",ORGANIZATION
2431,"Ban Ki-moon",PERSON
2460,"Reuters",ORGANIZATION
2460,"Hamas",ORGANIZATION
2460,"Cairo",LOCATION
2460,"Israel",LOCATION
2460,"Gaza",LOCATION
2460,"Mohammed al-Zahar",PERSON
2460,"West Bank",LOCATION
2461,"Iraq",LOCATION
2461,"Cairo",LOCATION
2461,"Israel",LOCATION
2461,"Gaza Strip",LOCATION
2461,"UN",ORGANIZATION
2461,"General Assembly",ORGANIZATION
2461,"New York City",LOCATION
2461,"Syria",LOCATION
2877,"Israel",LOCATION
2877,"Gaza",LOCATION
2877,"Gaza Strip",LOCATION
2877,"Hamas",ORGANIZATION
2878,"Beit Lahiya",LOCATION
2878,"Gaza",LOCATION
2878,"Gaza Strip",LOCATION
2935,"Israel",LOCATION
2935,"Gaza",LOCATION
2935,"General Court of the European Union",ORGANIZATION
2935,"Hamas",ORGANIZATION
3006,"Israel",LOCATION
3006,"Gaza",LOCATION
3006,"Egypt",LOCATION
3006,"Qais Abdul Karim",PERSON
3006,"Hamas",ORGANIZATION
3040,"Navi Pillay",PERSON
3040,"Hamas",ORGANIZATION
3040,"Pillay",PERSON
3040,"UN",ORGANIZATION
3040,"UN Human Rights Council",ORGANIZATION
3040,"Gaza",LOCATION
3040,"Gaza Strip",LOCATION
3044,"Abbas",PERSON
3044,"Hamas",ORGANIZATION
3044,"Palestine Liberation Organization",ORGANIZATION
3044,"Israel",LOCATION
3044,"Egypt",LOCATION
3044,"Mahmoud Abbas",PERSON
3044,"PLO",ORGANIZATION
3044,"Gaza",LOCATION
3044,"US",LOCATION
3087,"Israel",LOCATION
3087,"Reuters",ORGANIZATION
3149,"Israel",LOCATION
3149,"Gaza",LOCATION
3453,"Israel",LOCATION
3453,"Gaza",LOCATION
3453,"Hamas",ORGANIZATION
3518,"Israel",LOCATION
3518,"UN",ORGANIZATION
3518,"Reuters",ORGANIZATION
3518,"United States",LOCATION
3518,"US",LOCATION
3518,"Several Western council",ORGANIZATION
3572,"Hamas",ORGANIZATION
3572,"Israel",LOCATION
3572,"UN",ORGANIZATION
3572,"Rawley",PERSON
3572,"Gaza",LOCATION
3572,"James Rawley",PERSON
3613,"Cairo",LOCATION
3613,"Israel",LOCATION
3613,"Gaza",LOCATION
3613,"Hamas",ORGANIZATION
3614,"Zeitoun",LOCATION
3614,"Hamas",ORGANIZATION
3614,"Israel",LOCATION
3614,"Al-Qassam",LOCATION
3614,"Ashraf al-Qudra",PERSON
3614,"Gaza",LOCATION
3614,"Palestinian interior ministry",ORGANIZATION
3615,"Hamas",ORGANIZATION
3615,"Cairo",LOCATION
3615,"Israel",LOCATION
3615,"Egypt",LOCATION
3615,"Gaza",LOCATION
3615,"Moaaz Zaid",PERSON
3680,"Cairo",LOCATION
3680,"Israel",LOCATION
3680,"Gaza",LOCATION
3680,"Gaza Strip",LOCATION
3680,"Hamas",ORGANIZATION
982,"John Kerry",PERSON
982,"Hamas",ORGANIZATION
982,"Cairo",LOCATION
982,"Israel",LOCATION
982,"Egypt",LOCATION
982,"UN",ORGANIZATION
982,"UN SC",ORGANIZATION
982,"Ministry of Health",ORGANIZATION
982,"Gaza",LOCATION
982,"Gaza City",LOCATION
982,"US",LOCATION
1426,"Israel",LOCATION
1426,"Gaza",LOCATION
1426,"Gaza Strip",LOCATION
3421,"Islamabad",LOCATION
3421,"Afghanistan",LOCATION
3421,"Gen Sher Mohammad Karimi",PERSON
3421,"Gen Raheel Sharif",PERSON
3421,"Pakistan",LOCATION
1555,"Andriy Lysenko",PERSON
1075,"Lamu",LOCATION
1075,"Lamu county",LOCATION
1075,"Boni",PERSON
1132,"Egypt",LOCATION
1132,"El-Joura",LOCATION
1132,"Sinai Peninsula",LOCATION
1355,"Israel",LOCATION
1355,"Gaza Strip",LOCATION
1355,"Sinai",LOCATION
1355,"Sinai Peninsula",LOCATION
1355,"El-Arish",LOCATION
2069,"Gaza Strip",LOCATION
2069,"Sheikh Zuweid",LOCATION
2069,"Sinai province",LOCATION
2069,"Xinhua",ORGANIZATION
3119,"Sinai Peninsula",LOCATION
3119,"Israel",LOCATION
3119,"Egypt",LOCATION
3119,"Gaza",LOCATION
3119,"United Nations",ORGANIZATION
3119,"North Sinai",LOCATION
3188,"El-Joura",LOCATION
3188,"Egypt",LOCATION
3188,"Sinai",LOCATION
3188,"Sinai Peninsula",LOCATION
3188,"Sheikh Zuwaid",LOCATION
1437,"Pakistan",LOCATION
1437,"Taliban",ORGANIZATION
1437,"Zoi Saidgai",LOCATION
1437,"North Waziristan",LOCATION
1437,"US",LOCATION
1437,"Miranshah",LOCATION
1437,"AFP",ORGANIZATION
3494,"Taliban",ORGANIZATION
625,"North Waziristan",LOCATION
701,"Pakistan",LOCATION
701,"Chaukab",LOCATION
701,"Kech",LOCATION
701,"Balochistan",LOCATION
701,"Iran",LOCATION
701,"Frontier Corps",ORGANIZATION
701,"Baloch",PERSON
1371,"Pakistan",LOCATION
1371,"North Waziristan",LOCATION
1371,"Taliban",ORGANIZATION
1371,"US",LOCATION
2686,"Pervez Musharraf",PERSON
2686,"Associated Press",ORGANIZATION
2686,"Taliban",ORGANIZATION
2686,"Adnan Rashid",PERSON
2687,"Pakistan",LOCATION
2687,"U.S.",LOCATION
2687,"United States",LOCATION
2687,"Afghanistan",LOCATION
2942,"Pakistan",LOCATION
2942,"Taliban",ORGANIZATION
2942,"Peshawar",LOCATION
2983,"North Waziristan",LOCATION
2983,"Taliban",ORGANIZATION
3462,"Pakistan",LOCATION
3462,"North Waziristan",LOCATION
3462,"Taliban",ORGANIZATION
3462,"US",LOCATION
3462,"Punjabi Taliban",ORGANIZATION
528,"Germany",LOCATION
528,"Guinea",LOCATION
528,"Mali",LOCATION
528,"Bamako",LOCATION
437,"Nigeria",LOCATION
437,"Gamboru Ngala",LOCATION
437,"Chikongudo",LOCATION
1049,"Ramadi",LOCATION
1049,"Anbar",LOCATION
1049,"Baghdad",LOCATION
2909,"Mays",PERSON
2909,"Baghdad",LOCATION
2909,"US",LOCATION
2909,"Iraq",LOCATION
2364,"Mahfad",LOCATION
2364,"Al-Qaeda",ORGANIZATION
2364,"Abyan province",LOCATION
2364,"Yemen",LOCATION
2399,"Interior Ministry",ORGANIZATION
2399,"Yemen",LOCATION
3577,"Sayun",LOCATION
3577,"Qatan",LOCATION
3577,"Hadramawt",LOCATION
3577,"Yemen",LOCATION
836,"Mogadishu",LOCATION
836,"Abdiasis Abu Musab",PERSON
836,"Al-Shebaab",PERSON
836,"al Shabaab",PERSON
1306,"Mogadishu",LOCATION
1306,"Somalia",LOCATION
611,"Algeria",LOCATION
611,"Sidi Bel Abbes",LOCATION
3501,"Cameroon",LOCATION
3501,"Nigeria",LOCATION
1427,"Islamic State",ORGANIZATION
1427,"Iraq",LOCATION
1427,"UN",ORGANIZATION
1427,"UN SC",ORGANIZATION
1427,"Reuters",ORGANIZATION
1427,"Syria",LOCATION
1511,"EU",ORGANIZATION
1511,"Horn of Africa",LOCATION
1511,"Indian Ocean",LOCATION
1511,"NATO",ORGANIZATION
1511,"Brussels",LOCATION
1640,"Indian Ocean",LOCATION
1640,"North Atlantic",LOCATION
1640,"Pacific",LOCATION
1664,"Manuel Quevedo",PERSON
1664,"AFP",ORGANIZATION
1664,"Caracas",LOCATION
1664,"Tourism Ministry",ORGANIZATION
1664,"National Guard",ORGANIZATION
2251,"Aragua",LOCATION
2251,"Venezuelan National Institute of Health",ORGANIZATION
2251,"Chikungunya",LOCATION
2251,"Portuguesa",LOCATION
2251,"Barinas",LOCATION
2251,"Caracas",LOCATION
1582,"Kano",LOCATION
3077,"WHO",ORGANIZATION
3077,"Brazil",LOCATION
3077,"Equatorial Guinea",LOCATION
3077,"Viracopos International Airport",LOCATION
3077,"Sao Paulo",LOCATION
849,"West Kordofan",LOCATION
849,"Misseriya",LOCATION
849,"Zurug",LOCATION
849,"Mohammed Omer Al-Ansari",PERSON
849,"Awlad Amran",PERSON
1825,"Cameroon",LOCATION
1825,"Equatorial Guinea",LOCATION
1825,"Brazil",LOCATION
1428,"Jordan",LOCATION
1428,"Syria",LOCATION
1428,"UNICEF",ORGANIZATION
1599,"Islamic State",ORGANIZATION
1599,"Iraq",LOCATION
1599,"Saudi Arabia",LOCATION
1599,"Obama",PERSON
1599,"US",LOCATION
1599,"Syria",LOCATION
1599,"Barack Obama",PERSON
3014,"London",LOCATION
3014,"FGM",ORGANIZATION
3014,"Taliban",ORGANIZATION
3014,"Malala Yousafzai",PERSON
3014,"Islam",ORGANIZATION
1616,"Silopi",LOCATION
1616,"Turkey",LOCATION
1616,"Sirnak",LOCATION
1616,"Iraq",LOCATION
1104,"Blaise Compaore",PERSON
1104,"Burkina",PERSON
1104,"Burkina Faso",LOCATION
1104,"Compaore",PERSON
1104,"Ouagadougou",LOCATION
499,"Serbia",LOCATION
499,"Montenegro",LOCATION
499,"The Hague",LOCATION
499,"Visegrad",LOCATION
499,"Milan Lukic",ORGANIZATION
499,"Yugoslavia",LOCATION
499,"Lukic",PERSON
499,"Interior Ministry",ORGANIZATION
499,"Bosnia",LOCATION
499,"Belgrade",LOCATION
499,"River Drina",LOCATION
499,"UN",ORGANIZATION
499,"Strpci",LOCATION
499,"Pionirska Street",LOCATION
499,"White Eagles",ORGANIZATION
510,"Michael Sata",PERSON
510,"Zambia",LOCATION
510,"Patriotic Front",ORGANIZATION
510,"Edgar Lungu",PERSON
1439,"Africa",LOCATION
1439,"Liberia",LOCATION
1439,"Guinea",LOCATION
1439,"Sierra Leone",LOCATION
1439,"World Health Organization",ORGANIZATION
1439,"WHO",ORGANIZATION
1439,"Unni Krishnan",PERSON
1642,"Serbia",LOCATION
1642,"Montenegro",LOCATION
1642,"Elektroprivreda",ORGANIZATION
1642,"Serbian Energy",ORGANIZATION
1642,"Bosnia",LOCATION
1642,"Belgrade",LOCATION
1642,"Doboj",LOCATION
1642,"Macedonia",LOCATION
1642,"Maglaj",LOCATION
1642,"Bulgaria",LOCATION
1642,"Bosna",LOCATION
2568,"Teslic",LOCATION
2568,"UN",ORGANIZATION
2568,"Doboj",LOCATION
3101,"Central America",LOCATION
3101,"El Salvador",LOCATION
3101,"Nicaragua",LOCATION
3101,"General Assembly",ORGANIZATION
3101,"US",LOCATION
3101,"Honduras",LOCATION
3101,"UN General Assemblys",ORGANIZATION
2374,"Serbia",LOCATION
2374,"Nikola Tesla",PERSON
2374,"Sava River",LOCATION
2374,"Obrenovac",LOCATION
2374,"Belgrade",LOCATION
1032,"UN",ORGANIZATION
1032,"General Assembly",ORGANIZATION
2504,"Africa",LOCATION
2504,"U.N.",ORGANIZATION
2504,"General Assembly",ORGANIZATION
2504,"Asia",LOCATION
2504,"United Nations",ORGANIZATION
1451,"UNICEF Australia",LOCATION
1451,"Refugee Week",ORGANIZATION
912,"Donetsk",LOCATION
912,"Ukraine",LOCATION
912,"Russia",LOCATION
2427,"Tripoli",LOCATION
2427,"Libya",LOCATION
2913,"Afghanistan",LOCATION
2913,"Ashraf Ghani",PERSON
2913,"Abdullah Abdullah",PERSON
2913,"ex-World Bank",ORGANIZATION
2047,"Nigeria",LOCATION
2047,"Linda Thomas-Greenfield",PERSON
2047,"State",ORGANIZATION
2047,"Africas",LOCATION
2047,"Bureau of African Affairs",ORGANIZATION
2047,"US",LOCATION
2525,"Beji Caid Essebsi",PERSON
2525,"Tunisia",LOCATION
2525,"Moncef Marzouki",PERSON
683,"Frelimo",ORGANIZATION
683,"Mozambique",LOCATION
683,"Frelimo",LOCATION
683,"Renamo",ORGANIZATION
683,"Mozambique Democratic Movement",ORGANIZATION
683,"Filipe Nyusi",PERSON
2999,"Mozambique",LOCATION
2999,"United States",LOCATION
2999,"European Union",ORGANIZATION
2999,"EU",ORGANIZATION
603,"Haiti",LOCATION
603,"SG Ban Ki-moon",ORGANIZATION
603,"UN",ORGANIZATION
603,"United Nations",ORGANIZATION
603,"Caribbean",LOCATION
603,"Miami Herald",ORGANIZATION
1909,"ex-Seleka",LOCATION
835,"UNICEF Office of Emergency Programmes",ORGANIZATION
835,"Ted Chaiban",PERSON
835,"UN",ORGANIZATION
835,"Somalia",LOCATION
1338,"Elections Commission",ORGANIZATION
1338,"Israel",LOCATION
1338,"Prabowo Subianto",PERSON
1338,"Widodo",PERSON
1338,"Gaza",LOCATION
1338,"Jokowi",PERSON
1338,"Indonesia",LOCATION
1338,"Joko",PERSON
2417,"Joko Widodo",PERSON
2417,"Jakarta",LOCATION
2417,"Prabowo Subianto",PERSON
2417,"Widodo",PERSON
2417,"Jokowi",PERSON
2417,"Indonesia",LOCATION
2659,"Joko",PERSON
2659,"Jakarta",LOCATION
2659,"Widodo",PERSON
2659,"KPU",ORGANIZATION
2659,"Indonesia",LOCATION
2659,"Elections Commission",ORGANIZATION
2783,"Southeast Asia",LOCATION
2783,"Jakarta",LOCATION
2783,"Prabowo Subianto",PERSON
2783,"Widodo",PERSON
2783,"Indonesia",LOCATION
2783,"Joko",PERSON
2997,"Widodo",PERSON
2997,"Joko Widodo",PERSON
3024,"Joko",PERSON
3024,"Jakarta",LOCATION
3024,"Prabowo Subianto",PERSON
3024,"Widodo",PERSON
3024,"KPU",ORGANIZATION
3024,"Jokowi",PERSON
3024,"Indonesia",LOCATION
3024,"Elections Commission",ORGANIZATION
3216,"Joko Widodo",PERSON
3216,"Jakarta",LOCATION
3216,"Prabowo",PERSON
3216,"Prabowo Subianto",PERSON
3216,"Constitutional Court",ORGANIZATION
3216,"Indonesia",LOCATION
3110,"Robert Mugabe",PERSON
3110,"Joice Mujuru",PERSON
3110,"Mujuru",PERSON
3110,"Mugabe",PERSON
2347,"pro-Europe",ORGANIZATION
2347,"Moldova",LOCATION
1461,"Texas",LOCATION
1461,"Border Patrol",ORGANIZATION
1461,"El Salvador",LOCATION
1461,"Central America",LOCATION
1461,"Arizona",LOCATION
1461,"U.S.",LOCATION
1461,"Honduras",LOCATION
1461,"Guatemala",LOCATION
1734,"Islamic State",ORGANIZATION
1734,"United States",LOCATION
1734,"Middle East",LOCATION
940,"Agritel",ORGANIZATION
940,"Ukraine",LOCATION
940,"International Grains Council",ORGANIZATION
1334,"Ihor Shvaika",PERSON
1334,"Ukraine",LOCATION
315,"Adnan al-Damiri",PERSON
315,"Ramallah",LOCATION
315,"Palestine",LOCATION
315,"Israel",LOCATION
315,"West Bank",LOCATION
315,"AFP",ORGANIZATION
2766,"India",LOCATION
1493,"Levant",PERSON
1493,"ISIL",ORGANIZATION
1493,"Saddam Hussein",PERSON
1493,"US",LOCATION
1493,"Iraq",LOCATION
1463,"Eusebio Costa",PERSON
1463,"Hugo Chavez",PERSON
1463,"Geneva",LOCATION
1463,"Venezuela",LOCATION
1463,"UN",ORGANIZATION
1463,"Caracas",LOCATION
1463,"Catholic University Santa Rosa",ORGANIZATION
1641,"Kramatorsk",LOCATION
1641,"Russia",LOCATION
1641,"Donetsk",LOCATION
1641,"UN",ORGANIZATION
1641,"UN Department for Peacekeeping Operations",ORGANIZATION
1641,"Life News TV",ORGANIZATION
721,"China",LOCATION
721,"Beijing",LOCATION
721,"Xinjiang",LOCATION
721,"East Turkestan",LOCATION
721,"Xinhua",ORGANIZATION
1123,"Yanghee Lee",PERSON
1123,"Muslim Rohingya",ORGANIZATION
1123,"Lee",PERSON
1123,"Myanmar",LOCATION
1123,"Rakhine",LOCATION
1123,"U.N.",ORGANIZATION
1123,"Buddhist",ORGANIZATION
1123,"Kachin",LOCATION
1649,"OCHA",ORGANIZATION
1649,"UNHCR",ORGANIZATION
1649,"China",LOCATION
1649,"Kachin Independence Army",ORGANIZATION
1649,"Kachin State",LOCATION
1649,"Myanmars",LOCATION
1649,"KIA",ORGANIZATION
58,"Iraq",LOCATION
58,"Tunisia",LOCATION
58,"North Africa",LOCATION
58,"Syria",LOCATION
58,"Mount Chaambi",LOCATION
58,"Mehdi Jomaa",PERSON
1019,"Mount Chaambi",LOCATION
1019,"Mehdi Jomaa",PERSON
1019,"North Africa",LOCATION
1019,"Tunisia",LOCATION
3236,"Sikorsky Black Hawk",ORGANIZATION
3236,"Islamic Maghreb",ORGANIZATION
3236,"Tunisia",LOCATION
3236,"Moncef Marzouki",PERSON
3236,"US",LOCATION
317,"OCHA",ORGANIZATION
317,"UN",ORGANIZATION
317,"Sudan",LOCATION
317,"South Kordofan",LOCATION
317,"Blue Nile",ORGANIZATION
318,"Sudan",LOCATION
318,"US",LOCATION
318,"Islam",ORGANIZATION
318,"Meriam Yahia Ibrahim Ishag",PERSON
318,"Britain",LOCATION
318,"Abbas Mohammed Al-Khalifa",PERSON
3088,"Tangal",LOCATION
3088,"Amnesty International",ORGANIZATION
3088,"Kauda",LOCATION
3088,"Sudan",LOCATION
3088,"Umm Durain",LOCATION
3088,"Sudan People 's Liberation Movement-North",ORGANIZATION
3088,"Amnesty",ORGANIZATION
3088,"South Kordofan",LOCATION
1126,"Mogadishu",LOCATION
1126,"OCHA",ORGANIZATION
1126,"UN",ORGANIZATION
1126,"FAO",ORGANIZATION
1552,"Ukraine",LOCATION
1552,"Russia",LOCATION
1552,"OSCE",ORGANIZATION
1552,"Foreign Ministry",ORGANIZATION
1552,"Alexander Lukashevich",PERSON
1552,"Moscow",LOCATION
1552,"Kiev",LOCATION
1482,"Baltimore",LOCATION
1482,"NIAID",ORGANIZATION
1482,"Infectious Diseases",ORGANIZATION
1482,"National Institutes of Health",ORGANIZATION
1482,"Anthony Fauci",PERSON
1482,"National Institute of Allergy",ORGANIZATION
1482,"New England Journal of Medicine",ORGANIZATION
1482,"VRC",ORGANIZATION
1482,"Vaccine Development",ORGANIZATION
1482,"West Africa",LOCATION
1482,"University of Maryland",ORGANIZATION
2157,"Sanofi Pasteur",ORGANIZATION
2157,"Sanofi",ORGANIZATION
3401,"Europe",LOCATION
3401,"Ukraine",LOCATION
3401,"Amnesty International.As",ORGANIZATION
3401,"Central Asia",LOCATION
3401,"Denis Krivosheev",PERSON
3401,"Amnesty International",ORGANIZATION
3638,"China",LOCATION
3638,"Academy of Military Medical Sciences",ORGANIZATION
3638,"People 's Liberation Army",ORGANIZATION
3638,"Xinhua",ORGANIZATION
3189,"Martin Galea",PERSON
3189,"Valletta",LOCATION
3189,"Tripoli",LOCATION
856,"Afghanistan",LOCATION
856,"Ashraf Ghani",PERSON
856,"Abdullah Abdullah",PERSON
856,"Independent Election Committee",ORGANIZATION
433,"Aguelhok",LOCATION
433,"Tessalit",LOCATION
433,"MNLA",ORGANIZATION
433,"Menaka",PERSON
433,"UN",ORGANIZATION
433,"Mali",LOCATION
433,"National Movement for the Liberation of Azawad",ORGANIZATION
433,"Ansongo",LOCATION
433,"Anderamboukane",PERSON
433,"Kidal",LOCATION
454,"Shirqat",LOCATION
454,"Tikrit",LOCATION
454,"MSF",ORGANIZATION
454,"Mosul",LOCATION
454,"Iraq",LOCATION
926,"Haider al-Abadi",PERSON
926,"Baghdad",LOCATION
926,"Diyala",LOCATION
926,"Iraq",LOCATION
745,"Nouakchott",LOCATION
585,"Niamey",LOCATION
585,"Niger",LOCATION
585,"Assane Seydou",PERSON
1501,"Cameroon",LOCATION
1501,"Beloko",LOCATION
1501,"FDPC",ORGANIZATION
1501,"Baboua",LOCATION
1548,"WHO",ORGANIZATION
1548,"West Africa",LOCATION
1548,"GAVI",LOCATION
174,"Shakhtarsk",LOCATION
174,"Ukraine",LOCATION
3107,"Yangon",LOCATION
3107,"Myanmar",LOCATION
3523,"Army",ORGANIZATION
3523,"Pakistan",LOCATION
3523,"Mumbai",LOCATION
3523,"Zaki-ur-Rahman Lakhvi",PERSON
3523,"Lakhvi",PERSON
2950,"Muhammadu Buhari",PERSON
2950,"Nigeria",LOCATION
2950,"Jonathan",PERSON
2950,"BBC",ORGANIZATION
2950,"Boko Haram",PERSON
1537,"Yemen",LOCATION
1537,"Abyan",LOCATION
1537,"Shabwa",LOCATION
1537,"Saeed al-Faquih",PERSON
